0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-0.4106111292150944,-0.8422193650732479,-0.5082799487253872,0.03662387216969753,-0.47447554018158145,-0.49944000959303075,-1.4884397928437012,-1.4609620014056772,1.7693589261193226,-0.901889032736167,1.2826941910829326,-1.770241713205978,-1.3152683359322104,1.025940733839103,0.7422916176406118,-0.5748944849477773
-0.5553656165813664,-0.6817335831708606,0.022170600820020377,-0.6835479796541688,1.4934723040702942,1.017516710084371,1.0651118318315376,0.9610183872090203,-0.5680208694653349,-0.19246828592137483,0.44682065619350275,-0.298178897058577,-0.732026871003594,0.8876522423198524,-1.1206934167672633,-0.12775917491072247
-1.811555681309265,-0.016530080946259917,0.29617520998771585,-1.2346831294967324,-0.8951735831037306,-1.0859319093103188,-1.1765103675528128,-0.5182465215237435,-2.1584856769724077,-1.4559353998967686,-0.3489869902416913,-0.7001962944517989,0.6935304279551416,-0.9257038453570725,-0.11410365788021261,0.07526994667223043
-0.31429172633172797,0.15283898930867323,0.0527763996102553,-0.39930632633581875,-1.1883193599947683,-0.6598012129572597,-2.084355958341356,-0.7424304150522562,2.043183551795643,0.6241923370605489,1.9656958497705102,1.2044531136754626,1.040629015270023,0.9613357943836377,1.387371772077651,0.9422022836296866
-1.329162288534971,1.03823072859215,-1.2711111213101878,-0.42936825180640975,1.0838074015137151,-0.21749343377811098,0.7670948235035306,-1.1918035905572555,1.5851713533238674,0.5306022193252607,-0.41401028100901166,-1.4589288991718048,-0.2857696124403558,0.87725597868392,1.0047247866247502,-0.7514860397528277
-1.4630158795350516,1.4160845222747944,1.7976260547854999,0.40509962823767565,-0.5398264244004994,0.16592165937917433,-0.8023542606184012,0.5342061519320161,-1.5209931314836318,-0.3833810039609822,0.46503464824906,2.0092511871005776,0.1215641030796768,-0.5830954714963192,0.052110645348004025,-0.7367027802431959
-0.9161232773926411,2.453737256537609,1.386544222739569,-0.8666295359768318,0.906041088511999,-0.7119847730493158,1.595269607061906,-1.2936534117102452,0.8204407391028303,-0.4856391535403555,1.1917401361437632,0.11958770361903513,1.0367828138633293,-0.5333380428751335,-1.035749740568561,-0.15435762278421258
0.7174070744964134,0.8699941952244417,1.3855120702998536,0.8952855393443937,0.7911458769235455,-1.1323378653970992,0.8902658730499547,-1.0173089387451235,-1.110023991026674,-0.613439942712991,-0.8508433300344106,-0.12069065998461456,-0.5562525315903043,-0.6045143810474113,0.102455325970292,1.710033441550364
-0.28913545911579164,-1.1979443652930928,-1.9288535578135566,0.9018119664110433,0.5789107280502348,-1.8940217465015923,1.5065836076730157,0.7478657581828542,-1.4812259014547744,-0.27660932617290673,-1.8762561724351092,1.467091761869565,1.8641830894744598,0.13587620504751918,0.28986598415303605,-1.0224472452613074
0.8068741170825487,-1.88373461811204,0.06635363121881298,-1.4033333491026179,-2.1866631507418126,0.3627357195298609,0.2384064753231555,0.02666207786928729,1.1080281931115894,0.35913718225952895,0.7434779808079833,0.3361292379789054,-0.36039141515130874,0.8286423234699734,1.0301380203983073,0.836081591646476
